project_id,skill_name,skill_uri
360,Naive Bayes classifiers,taxonomy:67a77e20-6e24-4508-9894-f1898428404c
360,Support Vector Machines,taxonomy:d7c9583c-ad5d-4ee2-990a-79eadc7ebd8b
360,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
360,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
360,Python for Data Science,taxonomy:5c21de8f-f1c6-4ccf-8b1a-2ade1dac1328
816,Microservices Architecture Design,taxonomy:545042f8-5a5e-4a8d-88bd-af2a8cb11510
816,Microservices Security,taxonomy:c6927091-8813-406d-ad78-06aa212313f0
816,Container Vulnerability Management,taxonomy:4717fa29-f912-4f7e-8bf7-e67d1593c5c7
816,Docker Security,taxonomy:3b43ed6f-0d15-4ffc-8889-3d3ab4c09350
816,Kubernetes Security,taxonomy:c44b475e-ada4-41b3-a8ed-38489a48e1f6
816,Cloud Hardening Strategy,taxonomy:a7699b80-c59e-42d7-b941-a7cbb7f72cb3
816,Microservices Hardening Test Plans,taxonomy:823375a2-efac-4b79-b926-0a50346d524e
673,Training Neural Networks,taxonomy:b0302509-7bc0-4b51-b47a-fbd3bc3a320f
673,Basic PyTorch,taxonomy:c2b375c6-2b2f-4159-8b82-ce564d45ca48
673,Machine Learning Frameworks in Python,taxonomy:d323dcfc-63c9-4a48-a4bd-78cd763237ee
673,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
673,AI algorithms in Python,taxonomy:204b4503-12f0-4e07-860f-a0fe65a62d27
665,Product Management Basics,taxonomy:25b0069f-948d-4d34-b824-f184b09abfea
665,Product Strategy,taxonomy:dfd565b7-2c5b-4bcb-acf0-901754c3bff1
665,Product Roadmaps,taxonomy:d2a8ff67-b649-4f3c-a39d-daff01daf41b
665,Product Release Planning,taxonomy:94342348-aae6-4a1d-90ae-f69421b854c7
665,Product Iteration Planning,taxonomy:c9725340-4a28-40c1-b88a-a9c3fd92806d
665,Stakeholder Management,taxonomy:29abb81a-ddab-40f4-9458-fa55bc5bdf82
665,Professional Presentations,taxonomy:a46fff1a-0371-4054-8c9c-8d43e20f58b3
504,Conversational AI,taxonomy:e0c00ea4-3572-4cf6-80d3-383c5b2630ab
504,Text Generation,taxonomy:ebf6457f-eca7-41bc-a1ed-bafecf3d4172
504,NLP Models,taxonomy:8b510cb7-4943-4c5a-bb0f-8a581ad119a1
504,GPT,taxonomy:548e6e39-9464-4b33-801c-2ba10e199fd2
504,Large Language Models,taxonomy:567f4a1c-f285-4900-9528-ab00700de9c1
504,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
504,OpenAI API,taxonomy:2fbf8df3-0dbb-4ad9-9ad0-ce9f832674c1
45,Portfolio Websites,taxonomy:bab14ffd-fc0e-4861-9140-06f742545d95
45,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
45,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
45,Responsive Web Design,taxonomy:72f65330-771d-4846-8ca1-de2065b637a5
45,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
45,Git,taxonomy:cdb064fa-01b6-4733-bf60-f09ced290a1d
45,Web Accessibility Standards,taxonomy:cf5e9611-7f87-472d-8548-73dddd0ef4a3
2061,Sentiment Analysis,taxonomy:edea0deb-c3c4-4911-82b1-e09065995e5b
2061,Machine Learning Experiments,taxonomy:d393c748-231a-44a9-85b2-6655a0629315
2061,Model Uncertainty Estimation,taxonomy:298502e3-518e-4553-b370-bb0bafa3d538
2061,Neural Networks,taxonomy:2a0d08d5-cf5a-4281-ad3e-f5ae4aa4fbc4
2061,Text Pre-Processing,taxonomy:95f886b3-08eb-46fd-8e06-bd68902fe3e1
2061,Deep Learning Techniques,taxonomy:af5c7389-c584-4d2c-9bfd-6f4c5344df7a
2061,Transformer Neural Networks,taxonomy:73869043-af4b-441d-9562-178e716bd58c
1890,Cloud Migration Strategy,taxonomy:630c9b3d-74f3-47d6-9738-db96700209b7
1890,Cloud Governance Strategy,taxonomy:39f55f02-356f-4243-a719-7b76abd956d9
1890,Cloud Operational Efficiency,taxonomy:33ff1501-c618-4250-a473-904789146f2b
1890,Cloud Architecture Proficiency,taxonomy:e8232926-b456-46b8-a0fc-0387e691b389
1890,Cloud Security Strategy,taxonomy:46e9d766-0f27-4c72-ae43-554adba768fb
1890,Cloud Migration,taxonomy:0ecc3933-9b07-4c3f-a9c4-4defa69db383
1890,Cloud Engineering,taxonomy:5da1ac84-be6d-4405-94b5-84e659c03fda
664,Product Management Basics,taxonomy:25b0069f-948d-4d34-b824-f184b09abfea
664,Product Release Planning,taxonomy:94342348-aae6-4a1d-90ae-f69421b854c7
664,Product Iteration Planning,taxonomy:c9725340-4a28-40c1-b88a-a9c3fd92806d
664,Agile Methodologies,taxonomy:8d328d76-a018-4c02-9c82-8b6cc5a101af
664,Scrum,taxonomy:906b85fa-f5bb-4b09-87b4-8f6f98f73ebb
664,Product Strategy,taxonomy:dfd565b7-2c5b-4bcb-acf0-901754c3bff1
664,Technical Feasibility Evaluation,taxonomy:9c0a976f-e5cc-45a1-b259-3ddbc07bbb59
2139,Intelligent Agents,taxonomy:fc8c02aa-78c9-4bb8-8548-79cb60de45d9
2139,Agentic Workflow Design & Visualization,taxonomy:653647cf-5bfe-4108-97b9-0ec9e775b4bf
2139,Implementing Agentic Workflows,taxonomy:bb573ffa-9e20-43db-b3bd-f58a4f6aa939
2139,AI Agents,taxonomy:b21d0457-0a64-4b95-9683-a3f703fac781
2139,Implementing Multi-Agent Architectures,taxonomy:7731b656-7536-490f-9e0c-ba170b42fda8
2139,Multi-Agent System Design,taxonomy:66fa535c-9874-4e8a-8410-8113e5a658d5
2139,Conversational AI,taxonomy:e0c00ea4-3572-4cf6-80d3-383c5b2630ab
1916,Product Development Cycle,taxonomy:294ce55d-c35b-4140-b6ae-e960f1b9b18b
1916,Product Strategy,taxonomy:dfd565b7-2c5b-4bcb-acf0-901754c3bff1
1916,Cross-Functional Collaboration,taxonomy:ee855164-9194-4b2a-ab79-0d020ab2efec
1916,Stakeholder Engagement,taxonomy:0bd92694-4854-4193-ad15-cf74403c05e9
1916,Product Design,taxonomy:aa0c97e6-e13c-4960-8e77-d32ccb91ff90
1916,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
1916,UX Design Principles,taxonomy:a1cbb6c1-912f-4ab7-aaea-bef2a6a671c8
802,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
802,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
802,Autonomous Vehicle Fluency,taxonomy:553615d2-a536-41d4-beb4-6ee363ff31d1
802,Robot Motion Planning,taxonomy:998805d6-d914-48ef-a354-b5218802b94c
802,Sensor Fusion,taxonomy:059c9bac-0049-4d46-8510-a407f1022aa2
802,LiDAR,taxonomy:798ca9d2-00ec-4719-807c-6405067887f3
802,Computer Vision Proficiency,taxonomy:312abaca-2a8a-47de-a202-ea42ddc6ebe7
2138,Multi-Agent Systems,taxonomy:5b3e77e1-78bd-4af6-8be7-d8b2d59f7911
2138,Intelligent Agents,taxonomy:fc8c02aa-78c9-4bb8-8548-79cb60de45d9
2138,Conversational AI,taxonomy:e0c00ea4-3572-4cf6-80d3-383c5b2630ab
2138,Implementing Multi-Agent Architectures,taxonomy:7731b656-7536-490f-9e0c-ba170b42fda8
2138,Multi-Agent System Design,taxonomy:66fa535c-9874-4e8a-8410-8113e5a658d5
2138,AI-driven Application Development,taxonomy:553e8194-8bbe-4819-8559-ac5084339548
1936,Object-Oriented Programming Basics,taxonomy:aa2bbe32-93c5-4545-9902-69f9d9797409
1936,C Functions,taxonomy:5f11f6bb-b453-4f5e-a39b-e0714b4f4f84
1936,Control Flow in C,taxonomy:0510df04-41cd-4b61-9bb1-44d3d49246b1
1936,C Syntax,taxonomy:2a70376a-d7c5-4c29-9a72-1b6a31443fdf
2053,Image Generation,taxonomy:d0101da9-2e38-4f2e-aa66-8b5f6e2c293b
2053,Generative AI Fluency,taxonomy:3ad3115d-d485-4476-b588-ec662094208b
2053,Computer Vision Fluency,taxonomy:fb66d99c-be94-4f66-8538-e6089bb46738
2053,Image Pre-Processing,taxonomy:3d2a4a60-57c7-43de-88c7-66c0a567fc74
2053,Image Segmentation,taxonomy:b475ddb5-0d66-4b16-99a6-de0efc85044e
2053,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
2053,Generative Adversarial Networks,taxonomy:f502e7f4-12cd-4d5a-9deb-cfafded62baf
545,Branding Strategy,taxonomy:8747943c-f404-411b-b6a4-ba0c94e688ee
545,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
545,Online Presence,taxonomy:408e5dc7-627e-4d02-b5ea-ff6842e6886b
545,LinkedIn Fundamentals,taxonomy:8247fb8a-a86e-4a16-a9f3-8e5b3e13c7eb
545,Resumes,taxonomy:7dd40520-dc9b-44f9-92ac-7629e9ba1bed
545,Cover Letters,taxonomy:25b99878-401b-423a-8493-73b6ba1835d9
721,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
721,Application State Management,taxonomy:3928833c-a82b-41f3-b93c-a85a4cf304c1
721,Event-Driven Programming,taxonomy:5cf75413-b8b9-49e0-88fd-a861971be63f
721,Application Animations,taxonomy:6dc42a87-a9cf-4f71-bf28-a44e73b4ba60
721,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
642,Apache Spark,taxonomy:c4d4a7f4-b35f-4a08-b0bb-3bfcd822e6fc
642,Data Streaming,taxonomy:35e36bf3-93f5-43f0-a34f-e0a2240d05eb
642,Stream Processing,taxonomy:4810542d-40c7-4848-9108-8f3bfec16dd0
642,Big Data Processing,taxonomy:20b1d95c-ea0d-4781-ac45-ad0ad81378a1
642,Streaming Architectures,taxonomy:d673f252-5ee9-410a-a742-68b052f87a32
642,Distributed Data Processing,taxonomy:9660ff10-6f1a-43bd-a39a-1895f227b593
224,Data Structures,taxonomy:3daf17f2-2dc9-4183-a3d2-61008ac13db0
224,Data Structures and Algorithms Proficiency,taxonomy:351a5546-9532-4400-9369-96f21463518d
224,Basic Data Structures and Algorithms,taxonomy:3daf17f2-2dc9-4183-a3d2-61008ac13db0
224,Search Algorithms,taxonomy:ece176fa-7b56-46a2-8139-49cc164aa233
224,Sorting Algorithms,taxonomy:7c183061-fad6-421e-9c18-82b5e3caad37
224,Tree Algorithms,taxonomy:c3fa490b-8c8a-446a-9ea1-4cbbd4ba4534
536,Conversion Rate,taxonomy:fd9df4e3-e7c0-4ab7-a2b1-54588e6c2ae8
536,Conversion Tracking,taxonomy:e0ffdc08-6adb-4f4d-8ee1-c0b716ee1dce
536,Cost Per Acquisition,taxonomy:e40926ad-9634-44cf-8028-cfb1d59eb769
536,Customer Acquisition Cost,taxonomy:8f805465-4c1f-485d-9a10-97c1530aaab4
536,Acquisition Strategy,taxonomy:39d2246d-002c-4705-9173-59db3a34cee2
536,Google Analytics Ecommerce Reports,taxonomy:e10b94d8-121c-4b79-9f37-6d734ba06c4f
536,Google Analytics Attribution Reports,taxonomy:9b4ded83-b135-4cfc-9ac5-124afb84185c
15,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
15,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
15,Front-End Development Basics,taxonomy:28017801-09e2-4b8d-beda-1731d1779792
15,Object-Oriented Programming Proficiency,taxonomy:503fb598-b24b-48d5-8a10-e39fb5fb0542
15,JavaScript Syntax,taxonomy:54107770-8b9c-4070-b392-d19f6f30a05e
15,Basic Algorithms,taxonomy:29a8ab5c-234c-48ff-9415-47ff8387c380
15,Git,taxonomy:cdb064fa-01b6-4733-bf60-f09ced290a1d
537,Business Intelligence,taxonomy:3182ea40-cf82-4916-9d56-6002c6f9054d
537,Business Reporting Fluency,taxonomy:8e92ed1a-219f-4eed-a1fb-428a7a487f7a
537,Google Analytics Custom Reports,taxonomy:ff368662-eedc-4e05-a8d5-aad8cafbbf70
537,Google Analytics Dashboards,taxonomy:d458d57e-7b7d-4022-9f70-e952150e9688
537,Google Analytics Alerts,taxonomy:9272b889-2515-498a-a3c9-88a2aa28099d
537,Power BI Report Customization,taxonomy:c9ef66d1-024f-4385-b5e8-42673628095e
537,Tableau Dashboard Creation,taxonomy:ace3a8f1-4a1f-40d9-98e4-eae4a34793c0
558,Blockchain,taxonomy:341aea33-5962-41ca-9ac8-3f66b4884149
558,Smart Contracts,taxonomy:25a77755-dbd1-4bf8-adb9-cbb5973e7398
558,Software Architecture,taxonomy:cbaea247-b6c9-4941-9954-c652301047ee
558,Distributed Computing,taxonomy:02d84c5a-9b71-4167-84c9-c8c95429cd10
558,API Design,taxonomy:7dae4495-4ee9-45c5-a1b5-2c7e19c31440
558,Integration Architecture,taxonomy:ed21f390-fb93-44bd-8436-4b3c5ecc22fe
558,Requirements Gathering,taxonomy:3cf833c3-50a0-45ce-9d32-43dec8557047
2142,LinkedIn Fundamentals,taxonomy:8247fb8a-a86e-4a16-a9f3-8e5b3e13c7eb
2142,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
2142,Online Presence,taxonomy:408e5dc7-627e-4d02-b5ea-ff6842e6886b
2142,Resumes,taxonomy:7dd40520-dc9b-44f9-92ac-7629e9ba1bed
2142,Cover Letters,taxonomy:25b99878-401b-423a-8493-73b6ba1835d9
2032,Debugging Embedded Systems,taxonomy:843eb34a-4154-41a7-8b37-c7fef70c3171
2032,Device Drivers,taxonomy:d2b1034a-516e-4fd3-b68e-613e13ff3c67
2032,Embedded system communication protocols,taxonomy:c7eb76a2-4d87-43a9-98bb-552ed9a864b7
2032,I2C,taxonomy:18e11140-0694-4c3d-9f62-f1a98dd5b1ff
2032,SPI,taxonomy:e1db9bc2-f8bf-4bba-984e-ecaf77066e74
2032,UART,taxonomy:1a1ffd5d-e3c3-45e5-9e0c-3e567edf9b6d
753,Information Extraction,taxonomy:b9e6bef0-cce2-499a-94a7-8558aa693c60
753,Optical Character Recognition,taxonomy:f04706c8-b183-47fe-8272-fe500b8c8a7e
753,Automated Data Extraction for RPA,taxonomy:86799d75-dd9d-4b07-a820-59530a238ca4
753,Text Recognition,taxonomy:8c725ad4-edf7-4f25-b1b7-76ed9cac516a
753,Data Scraping,taxonomy:389b2380-b011-4b37-80ae-b47897c1ee00
753,Regular Expressions,taxonomy:b99ede68-f99b-4452-ab5a-d865a5f8ac0c
753,Text Pre-Processing,taxonomy:95f886b3-08eb-46fd-8e06-bd68902fe3e1
2077,Recommendation Engines,taxonomy:1740cd35-091f-461e-8e18-219ba79c912d
2077,Recommendation Engine Design,taxonomy:321be68b-26a5-40b1-b2df-b7509eabaacb
2077,Matrix Factorization,taxonomy:c78b1815-8d57-4532-9559-c5a22ac23879
2077,Deep Learning Models,taxonomy:eff06879-6f08-4dba-8010-c810d14164eb
2077,Neural Networks,taxonomy:2a0d08d5-cf5a-4281-ad3e-f5ae4aa4fbc4
2077,Machine Learning Fluency,taxonomy:58d96d25-80db-404d-85e1-68bd4a3d9bf0
2033,Machine Learning Pipeline Creation,taxonomy:ca178166-cc23-445b-9ed5-91dddc5f2a44
2033,Time-series Forecasting with ML,taxonomy:3ad01e48-cda4-4ca9-9b53-27860588e7ea
2033,Data Pre-Processing for ML,taxonomy:810fa985-dae9-4cfc-a564-53c6a9a9dea4
2033,Feature Engineering,taxonomy:96df82f1-f181-43ce-b723-b37fde693f68
2033,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
2033,scikit-learn,taxonomy:8d5a0df8-ac30-4bee-a48d-fa19ad02bd43
2033,Python for Data Science,taxonomy:5c21de8f-f1c6-4ccf-8b1a-2ade1dac1328
2085,Cloud Migration,taxonomy:0ecc3933-9b07-4c3f-a9c4-4defa69db383
2085,AWS Server migration,taxonomy:c98e1e14-8649-4b74-9d06-02aebce84fd3
2085,Cloud-Based Machine Learning,taxonomy:199b7166-e341-4e1e-965e-ee517a9c7ba1
2085,Financial Data Security,taxonomy:4b55f9c8-1d38-45ae-9cce-41efaabb109d
2085,Model Deployment with SageMaker,taxonomy:8e236e2a-99b8-467b-8404-263727731a74
2085,Cloud Pipeline Automation,taxonomy:e4016dfa-e267-47ff-beee-8b87396b1a40
2085,Amazon Web Services Setup,taxonomy:5140d906-3775-4f3f-9449-d5b97b7d4622
2086,AI Fluency,taxonomy:ee575f3b-7b44-40b4-94ac-71c72e8b5ea2
2086,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
2086,AI-driven Application Development,taxonomy:553e8194-8bbe-4819-8559-ac5084339548
2086,Machine Learning Strategy and Portfolio Planning,taxonomy:2ab594fd-b482-4ac0-9117-814ef3e748f7
2086,Creative Problem Solving,taxonomy:38625796-d20b-4551-b2b3-06c6a531cb69
2086,Technical Feasibility Evaluation,taxonomy:9c0a976f-e5cc-45a1-b259-3ddbc07bbb59
2086,Product Proposals,taxonomy:401f6760-4e91-45af-903f-e7f73a374f29
1917,API Development,taxonomy:6d54442c-f369-478e-9acc-f9f7e9d57181
1917,API Design,taxonomy:7dae4495-4ee9-45c5-a1b5-2c7e19c31440
1917,API Documentation,taxonomy:bc8ca0eb-835c-4710-baab-d97379431375
1917,API Requests,taxonomy:3dd1c342-4d1c-44ed-872c-09c505f5efcc
1917,REST APIs,taxonomy:b003c9b7-2ef7-4dbc-a6e0-4dd2668fd88f
1917,API Security,taxonomy:25b42dbf-2f6a-4eb7-8f98-4c22e60475c0
1917,API Troubleshooting,taxonomy:283ec5f7-6feb-4f20-9a21-b32063814529
91,Marketing Strategy,taxonomy:6f2214ac-fc5b-420c-a1fc-39c697e8b10f
91,Digital Marketing Strategy,taxonomy:8cf62f09-3881-4450-88cf-b36d8bb422bc
91,Market Research,taxonomy:f9ea5e95-bf3d-45a3-b020-decdc3db1526
91,Marketing Channels,taxonomy:14938efc-3765-4744-93ff-8a0444400bc5
91,Content Marketing Strategy,taxonomy:6f2214ac-fc5b-420c-a1fc-39c697e8b10f
91,Social Media Marketing,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
91,Email Marketing,taxonomy:88da16f2-105b-4072-b12f-5d85353a5c51
96,Robot Motion Planning,taxonomy:998805d6-d914-48ef-a354-b5218802b94c
96,Control Flow,taxonomy:137b11b1-e115-4a17-87c0-af9f36bfd902
96,Python Functions,taxonomy:d9230e27-1b3f-40a4-992b-41c7228ec680
96,Automated Path Planning,taxonomy:979f4f4b-6145-4234-aef3-d0598f759016
96,Control Algorithms,taxonomy:2fb9c28f-f210-46c7-9a4a-683a76ed8c09
98,Java Collections,taxonomy:8dac6cfb-c505-405b-92b9-567ecbebd71d
98,Java Enums,taxonomy:55b1482e-e347-48f3-b3cd-e28e3599ac04
98,C++ Bitwise Operations,taxonomy:c3fefec8-86cc-4c8a-a2c5-eb7f236b91cb
98,Data Types in Programming,taxonomy:0d0b164f-4126-4efc-8919-1ca55fba588a
98,Java Data Structures,taxonomy:0cfaecb6-0f10-4fa5-93e8-cc563cd9cd2a
149,Data Wrangling,taxonomy:ab0c1635-2aaf-4167-bff2-1d825a30f30d
149,Data Cleaning,taxonomy:9987cca4-48a2-416e-8c72-4c5a992ef174
149,SQL Proficiency,taxonomy:bb5521e8-10d8-4359-a311-289db8028e09
149,Data Manipulation,taxonomy:3b0d8825-c2f8-4ebb-b068-a3d01a42d17f
149,Database Design,taxonomy:57784d55-69e4-4792-81a8-7d1db241112c
149,ETL,taxonomy:0109416d-da5d-453c-b12c-801b774c1c53
149,Relational Database Basics,taxonomy:2947351d-1482-4076-9357-a4d3ea3653f0
71,Experiment Design,taxonomy:40ca2a20-dc3e-4fe9-99ec-bfbbc5bcf4aa
71,Interpreting Test Results,taxonomy:25143138-46e8-4c1b-9100-eac7f32266f7
71,Quantitative User Research,taxonomy:bfd02c9d-9f18-4daa-8908-db73036802f6
71,Qualitative User Research,taxonomy:dd087745-9a44-40c1-a102-e390ea1623d6
71,Usability Testing,taxonomy:c7a3b8af-e2e7-4697-a95e-a45b6375415d
71,User Testing,taxonomy:ce79ec67-d38d-438b-879d-9459989a2088
71,Experiment Metrics,taxonomy:b153fed1-2cda-430c-a246-06f7e3729edf
501,Exploratory Data Analysis,taxonomy:72155ac5-3dab-4df6-9120-ca634748a68c
501,Data Summarization,taxonomy:48c480cf-106f-4e3b-b37e-d7aba6d881db
501,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
501,Data Cleaning,taxonomy:9987cca4-48a2-416e-8c72-4c5a992ef174
501,Data Wrangling,taxonomy:ab0c1635-2aaf-4167-bff2-1d825a30f30d
501,Basic Descriptive Statistics,taxonomy:90fdb116-8ba0-4371-8108-0c6078333c1b
501,Python Data Analysis Libraries,taxonomy:9bc7094f-33ed-4a60-850f-b3afaf5da9ca
489,Data Analysis Process,taxonomy:d016d8f9-4f43-4bb9-a4c2-ad967c2fe414
489,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
489,Data Cleaning,taxonomy:9987cca4-48a2-416e-8c72-4c5a992ef174
489,Exploratory Data Analysis,taxonomy:72155ac5-3dab-4df6-9120-ca634748a68c
489,Data Wrangling,taxonomy:ab0c1635-2aaf-4167-bff2-1d825a30f30d
489,Data Quality Control,taxonomy:732e54ca-a56b-4c61-952f-89ab865c2e59
489,Surveys,taxonomy:09673731-2b77-41b3-8332-24ee2a9c4bdf
583,PyTorch,taxonomy:c2b375c6-2b2f-4159-8b82-ce564d45ca48
583,Text Generation,taxonomy:ebf6457f-eca7-41bc-a1ed-bafecf3d4172
583,Recurrent Neural Networks,taxonomy:f9b16601-2200-4f29-9c4a-e286cbd31960
583,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
583,Generative AI Fluency,taxonomy:3ad3115d-d485-4476-b588-ec662094208b
638,Authentication,taxonomy:44993f10-10c0-45cf-b6b5-99f25fd1f481
638,Authorization,taxonomy:e55e069b-b7e4-44eb-9396-6ecc43e03f94
638,API Security,taxonomy:25b42dbf-2f6a-4eb7-8f98-4c22e60475c0
638,API Development,taxonomy:6d54442c-f369-478e-9acc-f9f7e9d57181
638,Application Authentication,taxonomy:44993f10-10c0-45cf-b6b5-99f25fd1f481
638,Application Authorization,taxonomy:e55e069b-b7e4-44eb-9396-6ecc43e03f94
638,JWTs,taxonomy:572d337f-ec5a-443a-970e-832c23f5ddb0
304,Alexa Skill Creation,taxonomy:3c0441ac-053d-4c71-9355-13b67ef52d25
304,Alexa Skill Deployment,taxonomy:16a655f8-79d8-4627-a2c2-56dde259489e
304,Voice User Interfaces,taxonomy:1ae34642-f1d7-4339-8430-38f0d65104bc
304,Intent Recognition,taxonomy:3b864a37-0f4f-4cf0-84cf-455cf1ea468a
304,Speech Recognition,taxonomy:6bb3561a-a8b8-41dd-a436-fd814d0a491a
304,AWS Lambda,taxonomy:166fd44d-7e92-48a2-b147-cd7750048b85
520,Machine Learning Lifecycle,taxonomy:56c00bf2-0d78-4566-a7f2-01b1d444d5a4
520,Machine Learning Model Implementation,taxonomy:4e7616e9-fd25-463b-8c0c-77c32cff9732
520,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
520,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
520,Feature Engineering,taxonomy:96df82f1-f181-43ce-b723-b37fde693f68
520,Machine Learning Workflow,taxonomy:cd241f8f-4ae2-4421-b576-6f070de38a67
520,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
389,Search Engine Marketing,taxonomy:5ce96287-e9e1-4f68-9575-8928fe8e31fd
389,Search Text Ads,taxonomy:077bf8a7-59a6-402a-a45e-09e128f2022d
389,Google Ads,taxonomy:0ec61abc-4cd5-4012-9904-b6414c0e297c
389,Digital Marketing Metrics,taxonomy:4ab7ce47-4dcf-4c23-bfe0-1a8915a8b1e2
389,Conversion Rate Optimization,taxonomy:949d8a1f-b81d-4733-bd7e-7c0a48771a93
389,Paid Marketing Metrics,taxonomy:c5d820dd-87da-44ec-ad92-3a0363cc512b
389,Marketing Campaign ROI Maximization,taxonomy:5e303aa5-d77a-41f7-bfcf-60decfbe4076
513,Search Engine Optimization,taxonomy:ce0d0274-694c-4278-91f5-4564119ebc9c
513,Social Media Marketing,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
513,Content Marketing,taxonomy:2b6fa80f-5913-44bf-8fa0-c6beb364340f
513,Digital Marketing Metrics,taxonomy:4ab7ce47-4dcf-4c23-bfe0-1a8915a8b1e2
513,Marketing Strategy,taxonomy:6f2214ac-fc5b-420c-a1fc-39c697e8b10f
513,Website Traffic Sources,taxonomy:108d5bc4-060c-4f8f-9771-0fbd31159b41
513,Acquisition Strategy,taxonomy:39d2246d-002c-4705-9173-59db3a34cee2
2017,Data Science Business Context,taxonomy:07fdff0c-c5a3-4eb5-84aa-962014724c2c
2017,Classification Models,taxonomy:e1a07558-0ba4-4f1c-8e16-d953387ddbcc
2017,Python for Data Science,taxonomy:5c21de8f-f1c6-4ccf-8b1a-2ade1dac1328
2017,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
2017,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
2017,Feature Engineering,taxonomy:96df82f1-f181-43ce-b723-b37fde693f68
487,Front-End Development Basics,taxonomy:28017801-09e2-4b8d-beda-1731d1779792
487,Responsive App Design,taxonomy:9a024220-a4d7-4252-b9f2-a1b9c0f4a350
487,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
487,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
487,JavaScript Proficiency,taxonomy:368696e8-ffb0-49c8-9ac9-43600f6fb347
487,React Development,taxonomy:fc9be5c9-7464-466e-bbc3-a553753d64be
487,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
668,Data Project Management,taxonomy:d56806ee-27f1-4124-9337-c982733d816f
668,Product Iteration Planning,taxonomy:c9725340-4a28-40c1-b88a-a9c3fd92806d
668,User Stories,taxonomy:84b0b316-a0e1-4b3c-b670-27d98ee93710
668,Agile Methodologies,taxonomy:8d328d76-a018-4c02-9c82-8b6cc5a101af
668,Cross-Functional Collaboration,taxonomy:ee855164-9194-4b2a-ab79-0d020ab2efec
668,Product Management Basics,taxonomy:25b0069f-948d-4d34-b824-f184b09abfea
515,C++ Proficiency,taxonomy:a0777153-e245-444d-ac7c-e121061a318b
515,C++ Syntax,taxonomy:7b2e251c-1a5b-4f81-b8de-850a1f47e048
515,Object-Oriented Programming Proficiency,taxonomy:503fb598-b24b-48d5-8a10-e39fb5fb0542
515,Dynamic Memory Allocation,taxonomy:79e949b8-29dc-4fa7-88bd-8098ee60758e
515,Errors and Exceptions,taxonomy:fc211a0d-54d6-4f69-8f3e-337d2eff6a23
515,Code Debugging,taxonomy:85edad12-f3ca-4043-8a11-b2c1ae8fe479
515,Algorithmic Problem Solving,taxonomy:a1054b53-c6d1-497c-89e9-1f1344985fc8
497,Drone Flight Control,taxonomy:0b7c211d-83cf-4b3e-a0af-12ccf4f42568
497,MPC Controller,taxonomy:2fa4dcc8-b668-44d0-9579-5d9ca083e551
497,PID Controller,taxonomy:8c41cf2c-95a9-4052-8b5e-522c6a65e8bb
497,Control Algorithms,taxonomy:2fb9c28f-f210-46c7-9a4a-683a76ed8c09
497,Control Systems,taxonomy:02a91597-8c43-4926-9d64-02fda6ffec89
